"","longitude_left","latitude_left","geometry","datetime_left","index_right","longitude_right","latitude_right","datetime_right"
"2388","76.8819238","8.556797999999999","POINT (76.8819238 8.556797999999999)","2020-03-05 07:37:44","552","76.881919","8.5568005","2020-03-06 08:23:38"
"12050","76.88192049999999","8.5567987","POINT (76.88192049999999 8.5567987)","2020-03-11 11:59:43","552","76.881919","8.5568005","2020-03-06 08:23:38"
"2387","76.8819201","8.556802099999999","POINT (76.8819201 8.556802099999999)","2020-03-05 07:37:24","3673","76.8819223","8.5568106","2020-03-11 11:43:56"
"2387","76.8819201","8.556802099999999","POINT (76.8819201 8.556802099999999)","2020-03-05 07:37:24","3726","76.8819197","8.5568028","2020-03-11 13:41:24"
"2388","76.8819238","8.556797999999999","POINT (76.8819238 8.556797999999999)","2020-03-05 07:37:44","3726","76.8819197","8.5568028","2020-03-11 13:41:24"
"12050","76.88192049999999","8.5567987","POINT (76.88192049999999 8.5567987)","2020-03-11 11:59:43","3726","76.8819197","8.5568028","2020-03-11 13:41:24"
"2387","76.8819201","8.556802099999999","POINT (76.8819201 8.556802099999999)","2020-03-05 07:37:24","3899","76.881922","8.5568058","2020-03-12 06:14:28"
"2388","76.8819238","8.556797999999999","POINT (76.8819238 8.556797999999999)","2020-03-05 07:37:44","3899","76.881922","8.5568058","2020-03-12 06:14:28"
"12050","76.88192049999999","8.5567987","POINT (76.88192049999999 8.5567987)","2020-03-11 11:59:43","3899","76.881922","8.5568058","2020-03-12 06:14:28"
"2387","76.8819201","8.556802099999999","POINT (76.8819201 8.556802099999999)","2020-03-05 07:37:24","4008","76.8819175","8.5568002","2020-03-12 13:49:30"
"2388","76.8819238","8.556797999999999","POINT (76.8819238 8.556797999999999)","2020-03-05 07:37:44","4008","76.8819175","8.5568002","2020-03-12 13:49:30"
"12050","76.88192049999999","8.5567987","POINT (76.88192049999999 8.5567987)","2020-03-11 11:59:43","4008","76.8819175","8.5568002","2020-03-12 13:49:30"
"2389","76.8819146","8.5567777","POINT (76.8819146 8.5567777)","2020-03-05 07:38:09","315","76.88191359999999","8.5567759","2020-03-05 11:27:38"
"2404","76.8819181","8.5567815","POINT (76.88191809999999 8.5567815)","2020-03-05 07:43:34","315","76.88191359999999","8.5567759","2020-03-05 11:27:38"
"11882","76.8819173","8.5567729","POINT (76.8819173 8.5567729)","2020-03-11 08:18:29","315","76.88191359999999","8.5567759","2020-03-05 11:27:38"
"2389","76.8819146","8.5567777","POINT (76.8819146 8.5567777)","2020-03-05 07:38:09","4182","76.8819139","8.5567789","2020-03-13 06:13:27"
"2390","76.8819145","8.5567861","POINT (76.88191449999999 8.5567861)","2020-03-05 07:38:29","4182","76.8819139","8.5567789","2020-03-13 06:13:27"
"2404","76.8819181","8.5567815","POINT (76.88191809999999 8.5567815)","2020-03-05 07:43:34","4182","76.8819139","8.5567789","2020-03-13 06:13:27"
"11882","76.8819173","8.5567729","POINT (76.8819173 8.5567729)","2020-03-11 08:18:29","4182","76.8819139","8.5567789","2020-03-13 06:13:27"
"2389","76.8819146","8.5567777","POINT (76.8819146 8.5567777)","2020-03-05 07:38:09","4228","76.88191619999999","8.5567802","2020-03-13 08:35:44"
"2390","76.8819145","8.5567861","POINT (76.88191449999999 8.5567861)","2020-03-05 07:38:29","4228","76.88191619999999","8.5567802","2020-03-13 08:35:44"
"2404","76.8819181","8.5567815","POINT (76.88191809999999 8.5567815)","2020-03-05 07:43:34","4228","76.88191619999999","8.5567802","2020-03-13 08:35:44"
"10604","76.88191189999999","8.556788899999999","POINT (76.88191189999999 8.556788899999999)","2020-03-10 12:23:21","4228","76.88191619999999","8.5567802","2020-03-13 08:35:44"
"11882","76.8819173","8.5567729","POINT (76.8819173 8.5567729)","2020-03-11 08:18:29","4228","76.88191619999999","8.5567802","2020-03-13 08:35:44"
"11886","76.8819259","8.556782499999999","POINT (76.8819259 8.556782499999999)","2020-03-11 08:36:51","4228","76.88191619999999","8.5567802","2020-03-13 08:35:44"
"2390","76.8819145","8.5567861","POINT (76.88191449999999 8.5567861)","2020-03-05 07:38:29","274","76.8819056","8.5567868","2020-03-05 09:09:09"
"10604","76.88191189999999","8.556788899999999","POINT (76.88191189999999 8.556788899999999)","2020-03-10 12:23:21","274","76.8819056","8.5567868","2020-03-05 09:09:09"
"11797","76.8818974","8.5567826","POINT (76.8818974 8.5567826)","2020-03-11 06:24:15","274","76.8819056","8.5567868","2020-03-05 09:09:09"
"2394","76.8818821","8.5567236","POINT (76.8818821 8.5567236)","2020-03-05 07:39:50","4247","76.88187529999999","8.5567241","2020-03-13 10:37:40"
"11883","76.88187049999999","8.556732","POINT (76.88187049999999 8.556732)","2020-03-11 08:20:58","4247","76.88187529999999","8.5567241","2020-03-13 10:37:40"
"2397","76.8818962","8.5568472","POINT (76.8818962 8.5568472)","2020-03-05 07:40:50","281","76.8819015","8.5568388","2020-03-05 09:29:59"
"2407","76.8818933","8.5568346","POINT (76.8818933 8.5568346)","2020-03-05 07:44:34","281","76.8819015","8.5568388","2020-03-05 09:29:59"
"2694","76.8819034","8.5568449","POINT (76.8819034 8.5568449)","2020-03-05 09:25:14","281","76.8819015","8.5568388","2020-03-05 09:29:59"
"9339","76.8818971","8.556847","POINT (76.8818971 8.556846999999999)","2020-03-10 05:38:48","281","76.8819015","8.5568388","2020-03-05 09:29:59"
"9369","76.8818946","8.556845","POINT (76.8818946 8.556844999999999)","2020-03-10 05:49:00","281","76.8819015","8.5568388","2020-03-05 09:29:59"
"11800","76.8818965","8.5568407","POINT (76.8818965 8.5568407)","2020-03-11 06:26:38","281","76.8819015","8.5568388","2020-03-05 09:29:59"
"11976","76.88190639999999","8.556831899999999","POINT (76.88190639999999 8.556831899999999)","2020-03-11 11:22:34","281","76.8819015","8.5568388","2020-03-05 09:29:59"
"12022","76.8819029","8.5568447","POINT (76.8819029 8.556844699999999)","2020-03-11 11:41:43","281","76.8819015","8.5568388","2020-03-05 09:29:59"
"12058","76.8819017","8.5568349","POINT (76.8819017 8.5568349)","2020-03-11 12:02:39","281","76.8819015","8.5568388","2020-03-05 09:29:59"
"12086","76.8818967","8.5568425","POINT (76.8818967 8.5568425)","2020-03-11 12:13:28","281","76.8819015","8.5568388","2020-03-05 09:29:59"
"2397","76.8818962","8.5568472","POINT (76.8818962 8.5568472)","2020-03-05 07:40:50","3678","76.8819044","8.5568454","2020-03-11 12:16:25"
"2694","76.8819034","8.5568449","POINT (76.8819034 8.5568449)","2020-03-05 09:25:14","3678","76.8819044","8.5568454","2020-03-11 12:16:25"
"9339","76.8818971","8.556847","POINT (76.8818971 8.556846999999999)","2020-03-10 05:38:48","3678","76.8819044","8.5568454","2020-03-11 12:16:25"
"9369","76.8818946","8.556845","POINT (76.8818946 8.556844999999999)","2020-03-10 05:49:00","3678","76.8819044","8.5568454","2020-03-11 12:16:25"
"11800","76.8818965","8.5568407","POINT (76.8818965 8.5568407)","2020-03-11 06:26:38","3678","76.8819044","8.5568454","2020-03-11 12:16:25"
"12022","76.8819029","8.5568447","POINT (76.8819029 8.556844699999999)","2020-03-11 11:41:43","3678","76.8819044","8.5568454","2020-03-11 12:16:25"
"12049","76.8819097","8.556850299999999","POINT (76.88190969999999 8.556850299999999)","2020-03-11 11:59:10","3678","76.8819044","8.5568454","2020-03-11 12:16:25"
"12086","76.8818967","8.5568425","POINT (76.8818967 8.5568425)","2020-03-11 12:13:28","3678","76.8819044","8.5568454","2020-03-11 12:16:25"
"2397","76.8818962","8.5568472","POINT (76.8818962 8.5568472)","2020-03-05 07:40:50","3724","76.8818885","8.5568484","2020-03-11 13:37:18"
"2405","76.88188679999999","8.556845299999999","POINT (76.88188679999999 8.556845299999999)","2020-03-05 07:43:54","3724","76.8818885","8.5568484","2020-03-11 13:37:18"
"2406","76.8818833","8.5568406","POINT (76.8818833 8.556840599999999)","2020-03-05 07:44:14","3724","76.8818885","8.5568484","2020-03-11 13:37:18"
"2413","76.881884","8.5568508","POINT (76.881884 8.556850799999999)","2020-03-05 07:46:39","3724","76.8818885","8.5568484","2020-03-11 13:37:18"
"9339","76.8818971","8.556847","POINT (76.8818971 8.556846999999999)","2020-03-10 05:38:48","3724","76.8818885","8.5568484","2020-03-11 13:37:18"
"9369","76.8818946","8.556845","POINT (76.8818946 8.556844999999999)","2020-03-10 05:49:00","3724","76.8818885","8.5568484","2020-03-11 13:37:18"
"10765","76.8818798","8.5568492","POINT (76.88187979999999 8.5568492)","2020-03-10 13:11:27","3724","76.8818885","8.5568484","2020-03-11 13:37:18"
"11801","76.8818838","8.5568485","POINT (76.8818838 8.556848499999999)","2020-03-11 06:26:59","3724","76.8818885","8.5568484","2020-03-11 13:37:18"
"11806","76.8818903","8.5568499","POINT (76.88189029999999 8.5568499)","2020-03-11 06:28:39","3724","76.8818885","8.5568484","2020-03-11 13:37:18"
"2398","76.8819012","8.5567685","POINT (76.8819012 8.5567685)","2020-03-05 07:41:10","3647","76.8818927","8.5567642","2020-03-11 09:25:55"
"9733","76.88189609999999","8.5567583","POINT (76.88189609999999 8.5567583)","2020-03-10 07:54:29","3647","76.8818927","8.5567642","2020-03-11 09:25:55"
"2398","76.8819012","8.5567685","POINT (76.8819012 8.5567685)","2020-03-05 07:41:10","3667","76.881901","8.5567761","2020-03-11 10:43:00"
"11797","76.8818974","8.5567826","POINT (76.8818974 8.5567826)","2020-03-11 06:24:15","3667","76.881901","8.5567761","2020-03-11 10:43:00"
"2398","76.8819012","8.5567685","POINT (76.8819012 8.5567685)","2020-03-05 07:41:10","3676","76.88189679999999","8.5567724","2020-03-11 12:04:32"
"9731","76.8818872","8.556774899999999","POINT (76.88188719999999 8.556774899999999)","2020-03-10 07:53:48","3676","76.88189679999999","8.5567724","2020-03-11 12:04:32"
"2400","76.88188149999999","8.5568312","POINT (76.88188149999999 8.5568312)","2020-03-05 07:41:50","555","76.8818845","8.5568312","2020-03-06 08:29:41"
"2401","76.8818843","8.5568371","POINT (76.8818843 8.556837099999999)","2020-03-05 07:42:12","555","76.8818845","8.5568312","2020-03-06 08:29:41"
"2406","76.8818833","8.5568406","POINT (76.8818833 8.556840599999999)","2020-03-05 07:44:14","555","76.8818845","8.5568312","2020-03-06 08:29:41"
"2407","76.8818933","8.5568346","POINT (76.8818933 8.5568346)","2020-03-05 07:44:34","555","76.8818845","8.5568312","2020-03-06 08:29:41"
"2409","76.8818818","8.556840099999999","POINT (76.8818818 8.556840099999999)","2020-03-05 07:45:14","555","76.8818845","8.5568312","2020-03-06 08:29:41"
"2411","76.8818773","8.556837999999999","POINT (76.8818773 8.556837999999999)","2020-03-05 07:45:54","555","76.8818845","8.5568312","2020-03-06 08:29:41"
"2412","76.8818786","8.5568337","POINT (76.88187859999999 8.5568337)","2020-03-05 07:46:14","555","76.8818845","8.5568312","2020-03-06 08:29:41"
"2414","76.88187959999999","8.5568346","POINT (76.88187959999999 8.5568346)","2020-03-05 07:46:59","555","76.8818845","8.5568312","2020-03-06 08:29:41"
"2415","76.88188679999999","8.556832499999999","POINT (76.88188679999999 8.556832499999999)","2020-03-05 07:47:19","555","76.8818845","8.5568312","2020-03-06 08:29:41"
"2416","76.8818874","8.556822","POINT (76.8818874 8.556822)","2020-03-05 07:47:39","555","76.8818845","8.5568312","2020-03-06 08:29:41"
"2435","76.8818857","8.5568337","POINT (76.8818857 8.5568337)","2020-03-05 07:54:14","555","76.8818845","8.5568312","2020-03-06 08:29:41"
"2436","76.8818857","8.5568337","POINT (76.8818857 8.5568337)","2020-03-05 07:54:34","555","76.8818845","8.5568312","2020-03-06 08:29:41"
"2437","76.8818865","8.556830699999999","POINT (76.88188649999999 8.556830699999999)","2020-03-05 07:54:54","555","76.8818845","8.5568312","2020-03-06 08:29:41"
"2438","76.88188559999999","8.556834","POINT (76.88188559999999 8.556834)","2020-03-05 07:55:19","555","76.8818845","8.5568312","2020-03-06 08:29:41"
"2441","76.8818867","8.556826","POINT (76.8818867 8.556825999999999)","2020-03-05 07:56:19","555","76.8818845","8.5568312","2020-03-06 08:29:41"
"2442","76.88188559999999","8.556837699999999","POINT (76.88188559999999 8.556837699999999)","2020-03-05 07:56:39","555","76.8818845","8.5568312","2020-03-06 08:29:41"
"2443","76.8818857","8.5568334","POINT (76.8818857 8.5568334)","2020-03-05 07:56:59","555","76.8818845","8.5568312","2020-03-06 08:29:41"
"2445","76.8818862","8.5568361","POINT (76.8818862 8.5568361)","2020-03-05 07:57:39","555","76.8818845","8.5568312","2020-03-06 08:29:41"
"2448","76.8818857","8.5568337","POINT (76.8818857 8.5568337)","2020-03-05 07:58:39","555","76.8818845","8.5568312","2020-03-06 08:29:41"
"2452","76.88188579999999","8.556828","POINT (76.88188579999999 8.556827999999999)","2020-03-05 08:00:00","555","76.8818845","8.5568312","2020-03-06 08:29:41"
"9545","76.8818838","8.556833899999999","POINT (76.8818838 8.556833899999999)","2020-03-10 06:50:08","555","76.8818845","8.5568312","2020-03-06 08:29:41"
"12044","76.8818849","8.5568346","POINT (76.8818849 8.5568346)","2020-03-11 11:57:20","555","76.8818845","8.5568312","2020-03-06 08:29:41"
"13811","76.88188","8.556835999999999","POINT (76.88188 8.556835999999999)","2020-03-13 06:46:51","555","76.8818845","8.5568312","2020-03-06 08:29:41"
"2400","76.88188149999999","8.5568312","POINT (76.88188149999999 8.5568312)","2020-03-05 07:41:50","561","76.8818826","8.5568371","2020-03-06 08:57:31"
"2401","76.8818843","8.5568371","POINT (76.8818843 8.556837099999999)","2020-03-05 07:42:12","561","76.8818826","8.5568371","2020-03-06 08:57:31"
"2405","76.88188679999999","8.556845299999999","POINT (76.88188679999999 8.556845299999999)","2020-03-05 07:43:54","561","76.8818826","8.5568371","2020-03-06 08:57:31"
"2406","76.8818833","8.5568406","POINT (76.8818833 8.556840599999999)","2020-03-05 07:44:14","561","76.8818826","8.5568371","2020-03-06 08:57:31"
"2409","76.8818818","8.556840099999999","POINT (76.8818818 8.556840099999999)","2020-03-05 07:45:14","561","76.8818826","8.5568371","2020-03-06 08:57:31"
"2411","76.8818773","8.556837999999999","POINT (76.8818773 8.556837999999999)","2020-03-05 07:45:54","561","76.8818826","8.5568371","2020-03-06 08:57:31"
"2412","76.8818786","8.5568337","POINT (76.88187859999999 8.5568337)","2020-03-05 07:46:14","561","76.8818826","8.5568371","2020-03-06 08:57:31"
"2414","76.88187959999999","8.5568346","POINT (76.88187959999999 8.5568346)","2020-03-05 07:46:59","561","76.8818826","8.5568371","2020-03-06 08:57:31"
"2415","76.88188679999999","8.556832499999999","POINT (76.88188679999999 8.556832499999999)","2020-03-05 07:47:19","561","76.8818826","8.5568371","2020-03-06 08:57:31"
"2435","76.8818857","8.5568337","POINT (76.8818857 8.5568337)","2020-03-05 07:54:14","561","76.8818826","8.5568371","2020-03-06 08:57:31"
"2436","76.8818857","8.5568337","POINT (76.8818857 8.5568337)","2020-03-05 07:54:34","561","76.8818826","8.5568371","2020-03-06 08:57:31"
"2437","76.8818865","8.556830699999999","POINT (76.88188649999999 8.556830699999999)","2020-03-05 07:54:54","561","76.8818826","8.5568371","2020-03-06 08:57:31"
"2438","76.88188559999999","8.556834","POINT (76.88188559999999 8.556834)","2020-03-05 07:55:19","561","76.8818826","8.5568371","2020-03-06 08:57:31"
"2442","76.88188559999999","8.556837699999999","POINT (76.88188559999999 8.556837699999999)","2020-03-05 07:56:39","561","76.8818826","8.5568371","2020-03-06 08:57:31"
"2443","76.8818857","8.5568334","POINT (76.8818857 8.5568334)","2020-03-05 07:56:59","561","76.8818826","8.5568371","2020-03-06 08:57:31"
"2445","76.8818862","8.5568361","POINT (76.8818862 8.5568361)","2020-03-05 07:57:39","561","76.8818826","8.5568371","2020-03-06 08:57:31"
"2448","76.8818857","8.5568337","POINT (76.8818857 8.5568337)","2020-03-05 07:58:39","561","76.8818826","8.5568371","2020-03-06 08:57:31"
"2452","76.88188579999999","8.556828","POINT (76.88188579999999 8.556827999999999)","2020-03-05 08:00:00","561","76.8818826","8.5568371","2020-03-06 08:57:31"
"9545","76.8818838","8.556833899999999","POINT (76.8818838 8.556833899999999)","2020-03-10 06:50:08","561","76.8818826","8.5568371","2020-03-06 08:57:31"
"12044","76.8818849","8.5568346","POINT (76.8818849 8.5568346)","2020-03-11 11:57:20","561","76.8818826","8.5568371","2020-03-06 08:57:31"
"13811","76.88188","8.556835999999999","POINT (76.88188 8.556835999999999)","2020-03-13 06:46:51","561","76.8818826","8.5568371","2020-03-06 08:57:31"
"2400","76.88188149999999","8.5568312","POINT (76.88188149999999 8.5568312)","2020-03-05 07:41:50","4011","76.88188509999999","8.5568258","2020-03-12 13:55:45"
"2415","76.88188679999999","8.556832499999999","POINT (76.88188679999999 8.556832499999999)","2020-03-05 07:47:19","4011","76.88188509999999","8.5568258","2020-03-12 13:55:45"
"2416","76.8818874","8.556822","POINT (76.8818874 8.556822)","2020-03-05 07:47:39","4011","76.88188509999999","8.5568258","2020-03-12 13:55:45"
"2435","76.8818857","8.5568337","POINT (76.8818857 8.5568337)","2020-03-05 07:54:14","4011","76.88188509999999","8.5568258","2020-03-12 13:55:45"
"2436","76.8818857","8.5568337","POINT (76.8818857 8.5568337)","2020-03-05 07:54:34","4011","76.88188509999999","8.5568258","2020-03-12 13:55:45"
"2437","76.8818865","8.556830699999999","POINT (76.88188649999999 8.556830699999999)","2020-03-05 07:54:54","4011","76.88188509999999","8.5568258","2020-03-12 13:55:45"
"2438","76.88188559999999","8.556834","POINT (76.88188559999999 8.556834)","2020-03-05 07:55:19","4011","76.88188509999999","8.5568258","2020-03-12 13:55:45"
"2441","76.8818867","8.556826","POINT (76.8818867 8.556825999999999)","2020-03-05 07:56:19","4011","76.88188509999999","8.5568258","2020-03-12 13:55:45"
"2443","76.8818857","8.5568334","POINT (76.8818857 8.5568334)","2020-03-05 07:56:59","4011","76.88188509999999","8.5568258","2020-03-12 13:55:45"
"2448","76.8818857","8.5568337","POINT (76.8818857 8.5568337)","2020-03-05 07:58:39","4011","76.88188509999999","8.5568258","2020-03-12 13:55:45"
"2452","76.88188579999999","8.556828","POINT (76.88188579999999 8.556827999999999)","2020-03-05 08:00:00","4011","76.88188509999999","8.5568258","2020-03-12 13:55:45"
"9545","76.8818838","8.556833899999999","POINT (76.8818838 8.556833899999999)","2020-03-10 06:50:08","4011","76.88188509999999","8.5568258","2020-03-12 13:55:45"
"12044","76.8818849","8.5568346","POINT (76.8818849 8.5568346)","2020-03-11 11:57:20","4011","76.88188509999999","8.5568258","2020-03-12 13:55:45"
"2413","76.881884","8.5568508","POINT (76.881884 8.556850799999999)","2020-03-05 07:46:39","4217","76.8818865","8.5568554","2020-03-13 08:03:34"
"10765","76.8818798","8.5568492","POINT (76.88187979999999 8.5568492)","2020-03-10 13:11:27","4217","76.8818865","8.5568554","2020-03-13 08:03:34"
"11801","76.8818838","8.5568485","POINT (76.8818838 8.556848499999999)","2020-03-11 06:26:59","4217","76.8818865","8.5568554","2020-03-13 08:03:34"
"11803","76.8818799","8.5568568","POINT (76.8818799 8.5568568)","2020-03-11 06:27:37","4217","76.8818865","8.5568554","2020-03-13 08:03:34"
"11806","76.8818903","8.5568499","POINT (76.88189029999999 8.5568499)","2020-03-11 06:28:39","4217","76.8818865","8.5568554","2020-03-13 08:03:34"
"2416","76.8818874","8.556822","POINT (76.8818874 8.556822)","2020-03-05 07:47:39","4231","76.88188","8.5568157","2020-03-13 09:00:09"
"10763","76.8818764","8.5568089","POINT (76.8818764 8.5568089)","2020-03-10 13:10:42","4231","76.88188","8.5568157","2020-03-13 09:00:09"
"2422","76.8818819","8.5568029","POINT (76.8818819 8.556802899999999)","2020-03-05 07:49:39","4213","76.8818816","8.5567937","2020-03-13 07:45:06"
"12128","76.8818756","8.5567993","POINT (76.8818756 8.5567993)","2020-03-11 12:30:42","4213","76.8818816","8.5567937","2020-03-13 07:45:06"
"2422","76.8818819","8.5568029","POINT (76.8818819 8.556802899999999)","2020-03-05 07:49:39","4238","76.8818806","8.5567955","2020-03-13 09:49:49"
"12128","76.8818756","8.5567993","POINT (76.8818756 8.5567993)","2020-03-11 12:30:42","4238","76.8818806","8.5567955","2020-03-13 09:49:49"
"2451","76.88190089999999","8.5568128","POINT (76.88190089999999 8.556812799999999)","2020-03-05 07:59:44","3725","76.88190929999999","8.556809","2020-03-11 13:39:23"
"12040","76.88190709999999","8.5568028","POINT (76.88190709999999 8.5568028)","2020-03-11 11:55:51","3725","76.88190929999999","8.556809","2020-03-11 13:39:23"
"2493","76.8761895","8.557547699999999","POINT (76.8761895 8.557547699999999)","2020-03-05 08:14:19","4021","76.8761881","8.557542399999999","2020-03-12 14:37:47"
"2509","76.8819243","8.5569077","POINT (76.88192429999999 8.5569077)","2020-03-05 08:20:05","4204","76.88192389999999","8.5569088","2020-03-13 07:26:14"
"2514","76.8818546","8.5568487","POINT (76.8818546 8.5568487)","2020-03-05 08:22:39","557","76.8818598","8.5568518","2020-03-06 08:37:11"
"9352","76.8818505","8.556853","POINT (76.8818505 8.556853)","2020-03-10 05:43:13","557","76.8818598","8.5568518","2020-03-06 08:37:11"
"12102","76.88186499999999","8.5568548","POINT (76.88186499999999 8.5568548)","2020-03-11 12:20:18","557","76.8818598","8.5568518","2020-03-06 08:37:11"
"2514","76.8818546","8.5568487","POINT (76.8818546 8.5568487)","2020-03-05 08:22:39","4169","76.88185349999999","8.5568428","2020-03-13 04:46:02"
"10247","76.8818604","8.556841799999999","POINT (76.88186039999999 8.556841799999999)","2020-03-10 10:36:36","4169","76.88185349999999","8.5568428","2020-03-13 04:46:02"
"12042","76.8818476","8.5568384","POINT (76.8818476 8.5568384)","2020-03-11 11:56:36","4169","76.88185349999999","8.5568428","2020-03-13 04:46:02"
"12065","76.8818629","8.556839799999999","POINT (76.8818629 8.556839799999999)","2020-03-11 12:05:13","4169","76.88185349999999","8.5568428","2020-03-13 04:46:02"
"12069","76.88185399999999","8.5568364","POINT (76.88185399999999 8.5568364)","2020-03-11 12:06:41","4169","76.88185349999999","8.5568428","2020-03-13 04:46:02"
"2652","76.8818581","8.5567501","POINT (76.8818581 8.5567501)","2020-03-05 09:10:45","208","76.8818537","8.556754999999999","2020-03-05 06:38:14"
"9593","76.88184489999999","8.556751","POINT (76.88184489999999 8.556751)","2020-03-10 07:06:48","208","76.8818537","8.556754999999999","2020-03-05 06:38:14"
"9596","76.8818501","8.5567622","POINT (76.88185009999999 8.5567622)","2020-03-10 07:07:59","208","76.8818537","8.556754999999999","2020-03-05 06:38:14"
"9609","76.8818457","8.5567605","POINT (76.8818457 8.556760499999999)","2020-03-10 07:12:14","208","76.8818537","8.556754999999999","2020-03-05 06:38:14"
"9625","76.8818486","8.556762599999999","POINT (76.8818486 8.556762599999999)","2020-03-10 07:17:24","208","76.8818537","8.556754999999999","2020-03-05 06:38:14"
"9653","76.88185419999999","8.5567455","POINT (76.88185419999999 8.5567455)","2020-03-10 07:26:55","208","76.8818537","8.556754999999999","2020-03-05 06:38:14"
"10257","76.8818546","8.556758499999999","POINT (76.8818546 8.556758499999999)","2020-03-10 10:39:56","208","76.8818537","8.556754999999999","2020-03-05 06:38:14"
"10775","76.8818603","8.5567609","POINT (76.8818603 8.5567609)","2020-03-10 13:15:12","208","76.8818537","8.556754999999999","2020-03-05 06:38:14"
"10776","76.8818496","8.556758799999999","POINT (76.8818496 8.556758799999999)","2020-03-10 13:15:32","208","76.8818537","8.556754999999999","2020-03-05 06:38:14"
"11774","76.8818537","8.5567574","POINT (76.88185369999999 8.5567574)","2020-03-11 05:33:35","208","76.8818537","8.556754999999999","2020-03-05 06:38:14"
"11784","76.8818497","8.556758799999999","POINT (76.8818497 8.556758799999999)","2020-03-11 05:52:00","208","76.8818537","8.556754999999999","2020-03-05 06:38:14"
"11786","76.88184679999999","8.556759699999999","POINT (76.88184679999999 8.556759699999999)","2020-03-11 05:52:57","208","76.8818537","8.556754999999999","2020-03-05 06:38:14"
"11885","76.88185039999999","8.5567557","POINT (76.88185039999999 8.5567557)","2020-03-11 08:36:05","208","76.8818537","8.556754999999999","2020-03-05 06:38:14"
"11888","76.8818587","8.5567545","POINT (76.8818587 8.5567545)","2020-03-11 08:48:03","208","76.8818537","8.556754999999999","2020-03-05 06:38:14"
"13778","76.8818498","8.5567592","POINT (76.8818498 8.5567592)","2020-03-13 05:31:10","208","76.8818537","8.556754999999999","2020-03-05 06:38:14"
"13874","76.8818543","8.5567637","POINT (76.8818543 8.556763699999999)","2020-03-13 12:27:04","208","76.8818537","8.556754999999999","2020-03-05 06:38:14"
"2652","76.8818581","8.5567501","POINT (76.8818581 8.5567501)","2020-03-05 09:10:45","3956","76.88185059999999","8.5567507","2020-03-12 10:50:12"
"9593","76.88184489999999","8.556751","POINT (76.88184489999999 8.556751)","2020-03-10 07:06:48","3956","76.88185059999999","8.5567507","2020-03-12 10:50:12"
"9653","76.88185419999999","8.5567455","POINT (76.88185419999999 8.5567455)","2020-03-10 07:26:55","3956","76.88185059999999","8.5567507","2020-03-12 10:50:12"
"10257","76.8818546","8.556758499999999","POINT (76.8818546 8.556758499999999)","2020-03-10 10:39:56","3956","76.88185059999999","8.5567507","2020-03-12 10:50:12"
"10776","76.8818496","8.556758799999999","POINT (76.8818496 8.556758799999999)","2020-03-10 13:15:32","3956","76.88185059999999","8.5567507","2020-03-12 10:50:12"
"11774","76.8818537","8.5567574","POINT (76.88185369999999 8.5567574)","2020-03-11 05:33:35","3956","76.88185059999999","8.5567507","2020-03-12 10:50:12"
"11784","76.8818497","8.556758799999999","POINT (76.8818497 8.556758799999999)","2020-03-11 05:52:00","3956","76.88185059999999","8.5567507","2020-03-12 10:50:12"
"11786","76.88184679999999","8.556759699999999","POINT (76.88184679999999 8.556759699999999)","2020-03-11 05:52:57","3956","76.88185059999999","8.5567507","2020-03-12 10:50:12"
"11885","76.88185039999999","8.5567557","POINT (76.88185039999999 8.5567557)","2020-03-11 08:36:05","3956","76.88185059999999","8.5567507","2020-03-12 10:50:12"
"11888","76.8818587","8.5567545","POINT (76.8818587 8.5567545)","2020-03-11 08:48:03","3956","76.88185059999999","8.5567507","2020-03-12 10:50:12"
"11937","76.8818541","8.556744799999999","POINT (76.8818541 8.556744799999999)","2020-03-11 10:48:30","3956","76.88185059999999","8.5567507","2020-03-12 10:50:12"
"13778","76.8818498","8.5567592","POINT (76.8818498 8.5567592)","2020-03-13 05:31:10","3956","76.88185059999999","8.5567507","2020-03-12 10:50:12"
"2652","76.8818581","8.5567501","POINT (76.8818581 8.5567501)","2020-03-05 09:10:45","3992","76.8818565","8.5567491","2020-03-12 13:17:07"
"9543","76.88186449999999","8.5567499","POINT (76.88186449999999 8.5567499)","2020-03-10 06:49:28","3992","76.8818565","8.5567491","2020-03-12 13:17:07"
"9653","76.88185419999999","8.5567455","POINT (76.88185419999999 8.5567455)","2020-03-10 07:26:55","3992","76.8818565","8.5567491","2020-03-12 13:17:07"
"9684","76.8818627","8.5567461","POINT (76.8818627 8.5567461)","2020-03-10 07:37:20","3992","76.8818565","8.5567491","2020-03-12 13:17:07"
"10257","76.8818546","8.556758499999999","POINT (76.8818546 8.556758499999999)","2020-03-10 10:39:56","3992","76.8818565","8.5567491","2020-03-12 13:17:07"
"11774","76.8818537","8.5567574","POINT (76.88185369999999 8.5567574)","2020-03-11 05:33:35","3992","76.8818565","8.5567491","2020-03-12 13:17:07"
"11885","76.88185039999999","8.5567557","POINT (76.88185039999999 8.5567557)","2020-03-11 08:36:05","3992","76.8818565","8.5567491","2020-03-12 13:17:07"
"11888","76.8818587","8.5567545","POINT (76.8818587 8.5567545)","2020-03-11 08:48:03","3992","76.8818565","8.5567491","2020-03-12 13:17:07"
